label,p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,p21_x,p21_y,p22_x,p22_y,p23_x,p23_y,p24_x,p24_y,p25_x,p25_y,p26_x,p26_y,p27_x,p27_y,p28_x,p28_y,p29_x,p29_y,p30_x,p30_y,p31_x,p31_y,p32_x,p32_y,p33_x,p33_y,p34_x,p34_y,p35_x,p35_y,p36_x,p36_y,p37_x,p37_y,p38_x,p38_y,p39_x,p39_y,p40_x,p40_y,p41_x,p41_y,p42_x,p42_y,p43_x,p43_y,p44_x,p44_y,p45_x,p45_y,p46_x,p46_y,p47_x,p47_y,p48_x,p48_y,p49_x,p49_y,p50_x,p50_y,p51_x,p51_y,p52_x,p52_y,p53_x,p53_y,p54_x,p54_y,p55_x,p55_y,p56_x,p56_y,p57_x,p57_y,p58_x,p58_y,p59_x,p59_y,p60_x,p60_y,p61_x,p61_y,p62_x,p62_y,p63_x,p63_y
A,-0.2943357527256012,0.8726064562797546,-0.3193463087081909,0.9476380944252014,-0.31831181049346924,0.8784262537956238,-0.31224584579467773,0.7995688915252686,-0.30467668175697327,0.7208877801895142,-0.29234153032302856,0.6427652835845947,-0.28000640869140625,0.5646427869796753,-0.2676539719104767,0.4865233898162842,-0.25214308500289917,0.408968985080719,-0.23663221299648285,0.3314145505428314,-0.22112132608890533,0.25386011600494385,-0.2083892524242401,0.17583879828453064,-0.19770309329032898,0.09747373312711716,-0.18701694905757904,0.019108667969703674,-0.1763308048248291,-0.05925640091300011,-0.16522431373596191,-0.1375627964735031,-0.15403926372528076,-0.2158581167459488,-0.1428542137145996,-0.2941535413265228,-0.13220499455928802,-0.37251874804496765,-0.12296397984027863,-0.45106735825538635,-0.11372296512126923,-0.5296159982681274,-0.10253159701824188,-0.6078728437423706,-0.0883834958076477,-0.6856873631477356,-0.06325212866067886,-0.7598408460617065,-0.018630769103765488,-0.727985143661499,0.01996188797056675,-0.6590151190757751,0.057834442704916,-0.5895821452140808,0.0862593948841095,-0.5159377455711365,0.1125822514295578,-0.4413563311100006,0.1389050930738449,-0.36677491664886475,0.17101314663887024,-0.29456862807273865,0.20468956232070923,-0.2230062484741211,0.23836588859558105,-0.15144404768943787,0.26934191584587097,-0.07870739698410034,0.29871535301208496,-0.005273841787129641,0.32808876037597656,0.06815971434116364,0.36051836609840393,0.14028827846050262,0.39324620366096497,0.212289497256279,0.4245910942554474,0.28490129113197327,0.4705796241760254,0.3475540578365326,0.5168811082839966,0.3772813081741333,0.5168811082839966,0.29819098114967346,0.5133498311042786,0.21932050585746765,0.5034992098808289,0.14084851741790771,0.48431700468063354,0.06411967426538467,0.465134859085083,-0.012608970515429974,0.4459525942802429,-0.08933800458908081,0.4212881922721863,-0.16429398953914642,0.37512192130088806,-0.2266545593738556,0.30722934007644653,-0.2656013071537018,0.2295738160610199,-0.26806285977363586,0.15551944077014923,-0.240292489528656,0.08456982672214508,-0.20573453605175018,0.01513698510825634,-0.16786207258701324,-0.05386488139629364,-0.12921689450740814,-0.12253434956073761,-0.0899771898984909,-0.19120417535305023,-0.05073729529976845,-0.2591477036476135,-0.010258063673973083,-0.3269672691822052,0.030433667823672295,-0.3947864770889282,0.07112519443035126,-0.4652714431285858,0.10696151852607727,-0.536011815071106,0.14233171939849854,-0.6073010563850403,0.176519513130188,-0.6799962520599365,0.20767459273338318
A,-0.20580805838108063,0.9785923957824707,-0.21485492587089539,0.9062173962593079,-0.22390180826187134,0.833842396736145,-0.2329486757516861,0.7614673972129822,-0.24199554324150085,0.6890924572944641,-0.2510424256324768,0.6167174577713013,-0.26008930802345276,0.5443424582481384,-0.2691361606121063,0.4719674587249756,-0.27378225326538086,0.39947032928466797,-0.268763929605484,0.3267049789428711,-0.26374563574790955,0.25393956899642944,-0.2587273418903351,0.1811741590499878,-0.2539231777191162,0.10839494317770004,-0.2495107650756836,0.0355902798473835,-0.24509836733341217,-0.03721438720822334,-0.24068596959114075,-0.11001897603273392,-0.23627355694770813,-0.18282364308834076,-0.231345996260643,-0.255594938993454,-0.22632768750190735,-0.32836028933525085,-0.22130939364433289,-0.4011256992816925,-0.21629108488559723,-0.47389110922813416,-0.2065545916557312,-0.5461574792861938,-0.19623956084251404,-0.6183626055717468,-0.18590766191482544,-0.6905636191368103,-0.1628425568342209,-0.7597589492797852,-0.12609723210334778,-0.8125624060630798,-0.060395579785108566,-0.8033669590950012,-0.008820458315312862,-0.7517918348312378,0.040166497230529785,-0.6981668472290039,0.07855779677629471,-0.6361501216888428,0.1169491708278656,-0.5741332769393921,0.1553405523300171,-0.5121164917945862,0.18972362577915192,-0.447824090719223,0.2232983559370041,-0.3830728232860565,0.25687310099601746,-0.3183215260505676,0.29044777154922485,-0.2535703778266907,0.32182660698890686,-0.18774738907814026,0.3522166907787323,-0.1214417889714241,0.38260674476623535,-0.055136196315288544,0.4129539132118225,0.011188878677785397,0.44288522005081177,0.07770286500453949,0.472816526889801,0.144216850399971,0.5028151273727417,0.2107001543045044,0.5333805084228516,0.2769251763820648,0.5623042583465576,0.3437593877315521,0.5672981142997742,0.4047181010246277,0.49872827529907227,0.39697936177253723,0.43731996417045593,0.3581637740135193,0.3802834451198578,0.31288570165634155,0.32870838046073914,0.2613106369972229,0.2771332561969757,0.20973549783229828,0.2255580723285675,0.15816031396389008,0.1799187958240509,0.10171889513731003,0.13878576457500458,0.04158328101038933,0.08519930392503738,-0.005969034042209387,0.013241000473499298,-0.012319945730268955,-0.05712711811065674,0.006871359888464212,-0.12755736708641052,0.0258313175290823,-0.19803287088871002,0.04462478682398796,-0.2685083746910095,0.06341825425624847,-0.3389838635921478,0.08221171796321869,-0.40982794761657715,0.09942403435707092,-0.4813498556613922,0.11372841149568558,-0.5535297989845276,0.12419043481349945
A,-0.3764895498752594,0.538593590259552,-0.36848482489585876,0.45320993661880493,-0.3604801297187805,0.36782631278038025,-0.3524754047393799,0.2824426591396332,-0.34447067975997925,0.19705899059772491,-0.3364659547805786,0.11167535930871964,-0.32915908098220825,0.026234956458210945,-0.32325872778892517,-0.059319864958524704,-0.3173584043979645,-0.14487473666667938,-0.3114580810070038,-0.23042955994606018,-0.3055577278137207,-0.3159843683242798,-0.29838135838508606,-0.4014042317867279,-0.28625333309173584,-0.48630034923553467,-0.274125337600708,-0.5711964964866638,-0.2619973123073578,-0.6560925841331482,-0.24072526395320892,-0.7385444641113281,-0.20887549221515656,-0.8181688785552979,-0.15172086656093597,-0.8312362432479858,-0.0896313488483429,-0.7782692909240723,-0.05127918720245361,-0.7015649676322937,-0.012927024625241756,-0.6248606443405151,0.02477710321545601,-0.5478471517562866,0.060264039784669876,-0.46977588534355164,0.09575098007917404,-0.39170461893081665,0.1312379240989685,-0.31363335251808167,0.16672486066818237,-0.23556208610534668,0.20096519589424133,-0.15693655610084534,0.23515917360782623,-0.07829040288925171,0.26935315132141113,0.00035574406501837075,0.30354711413383484,0.07900189608335495,0.33910316228866577,0.15702950954437256,0.3758149743080139,0.23453226685523987,0.4125269055366516,0.3120352327823639,0.44923874735832214,0.3895379900932312,0.48350945115089417,0.4681415259838104,0.5172911882400513,0.5469655394554138,0.551226794719696,0.6257224678993225,0.5860564112663269,0.7040891051292419,0.6276995539665222,0.7784556746482849,0.6143091320991516,0.7857193946838379,0.5576332211494446,0.7218136191368103,0.5082798600196838,0.6519922614097595,0.46415770053863525,0.5784552693367004,0.41667765378952026,0.5071762204170227,0.36522284150123596,0.4385697841644287,0.3137679994106293,0.3699633479118347,0.2676018178462982,0.2977575659751892,0.22265614569187164,0.22472086548805237,0.17822693288326263,0.1513870656490326,0.13756898045539856,0.07587943226099014,0.0969112440943718,0.00037220955709926784,0.05926302447915077,-0.07661201804876328,0.024433443322777748,-0.15497857332229614,-0.017639081925153732,-0.22958090901374817,-0.08972641080617905,-0.257768839597702,-0.1710837185382843,-0.23064973950386047,-0.25073131918907166,-0.19917777180671692,-0.32880282402038574,-0.1636907309293747,-0.406873881816864,-0.128203883767128,-0.4849453866481781,-0.09271683543920517,-0.5630927681922913,-0.05739967152476311,-0.6414597630500793,-0.022569900378584862,-0.7161718606948853,0.018899867311120033,-0.7848546504974365,0.06972993910312653
A,-0.33433300256729126,0.942454993724823,-0.3301769495010376,0.86348956823349,-0.32602086663246155,0.784524142742157,-0.32207366824150085,0.7055492401123047,-0.3190345764160156,0.6265329718589783,-0.3159954845905304,0.5475166440010071,-0.31295639276504517,0.4685003459453583,-0.3100549578666687,0.3894791305065155,-0.3074205815792084,0.3104483187198639,-0.30478623509407043,0.2314174771308899,-0.3021518588066101,0.1523866206407547,-0.29951751232147217,0.07335585355758667,-0.2946668267250061,-0.005566599778831005,-0.28957581520080566,-0.08447721600532532,-0.2844848036766052,-0.16338792443275452,-0.2793937921524048,-0.24229861795902252,-0.27489998936653137,-0.3212404251098633,-0.27173951268196106,-0.40025201439857483,-0.26857906579971313,-0.4792636036872864,-0.2654185891151428,-0.5582751631736755,-0.2585490047931671,-0.6369947791099548,-0.24930983781814575,-0.7155277132987976,-0.2376885563135147,-0.7932763695716858,-0.19845648109912872,-0.8619325160980225,-0.1344735473394394,-0.8329209685325623,-0.09061078727245331,-0.7671268582344055,-0.046748120337724686,-0.7013328671455383,-0.007761916611343622,-0.6325652599334717,0.030640171840786934,-0.5634414553642273,0.06904225796461105,-0.4943177103996277,0.10599243640899658,-0.42441055178642273,0.14268366992473602,-0.35436365008354187,0.1793748140335083,-0.28431692719459534,0.21560966968536377,-0.21403641998767853,0.2509729862213135,-0.1433097869157791,0.2863363027572632,-0.0725831538438797,0.3216996192932129,-0.0018565201899036765,0.3570629358291626,0.06887011229991913,0.3924262523651123,0.13959674537181854,0.42778950929641724,0.21032322943210602,0.4631529152393341,0.28105002641677856,0.49851614236831665,0.3517765402793884,0.5338793992996216,0.4225030541419983,0.568257749080658,0.49363791942596436,0.5932632684707642,0.5686545968055725,0.562232494354248,0.553002655506134,0.5091996788978577,0.49442026019096375,0.4602963924407959,0.4324871897697449,0.41784295439720154,0.36577463150024414,0.37361153960227966,0.30029237270355225,0.326166570186615,0.2370324283838272,0.27921801805496216,0.173421710729599,0.23535534739494324,0.10762771964073181,0.1914924830198288,0.04183342680335045,0.14762979745864868,-0.023960614576935768,0.1015143096446991,-0.08810772001743317,0.039543312042951584,-0.13026028871536255,-0.03850296139717102,-0.12361025810241699,-0.11358900368213654,-0.0996718779206276,-0.1880311220884323,-0.0730447769165039,-0.26406359672546387,-0.051321208477020264,-0.34009572863578796,-0.02959773875772953,-0.4133250415325165,0.00013813471014145762,-0.4863169491291046,0.030551431700587273
A,-0.11116331070661545,-0.6614002585411072,-0.09167300164699554,-0.7718453407287598,-0.05118688568472862,-0.8725415468215942,0.040335528552532196,-0.8711172938346863,0.10629994422197342,-0.7804162502288818,0.15909764170646667,-0.6817108392715454,0.20925340056419373,-0.5813993811607361,0.25361594557762146,-0.4784010052680969,0.2977946400642395,-0.37531739473342896,0.3391477167606354,-0.2710758149623871,0.38001570105552673,-0.1666354238986969,0.4208836853504181,-0.06219503656029701,0.46175169944763184,0.04224542900919914,0.5046133399009705,0.14582479000091553,0.5526239275932312,0.24718043208122253,0.5985220670700073,0.34945785999298096,0.640174150466919,0.45358806848526,0.6952459216117859,0.5510618090629578,0.7053061723709106,0.5920623540878296,0.6533647775650024,0.4927624464035034,0.6076642274856567,0.39034512639045715,0.5617182850837708,0.2880571186542511,0.5233912467956543,0.18265770375728607,0.48506417870521545,0.07725830376148224,0.44890496134757996,-0.028822552412748337,0.3612527847290039,-0.07979615777730942,0.25299790501594543,-0.05578220635652542,0.1468752920627594,-0.0195157490670681,0.041019801050424576,0.017533669248223305,-0.06581920385360718,0.05151401832699776,-0.1734849363565445,0.08291652053594589,-0.2810651659965515,0.11460479348897934,-0.38835790753364563,0.14725910127162933,-0.4956561326980591,0.1798895299434662,-0.6058871150016785,0.20055784285068512,-0.7157469987869263,0.22303631901741028,-0.6875270009040833,0.2421632558107376,-0.5760220885276794,0.23177745938301086,-0.4646051526069641,0.22143810987472534,-0.3694121539592743,0.16483761370182037,-0.3018161654472351,0.0763607919216156,-0.2585470974445343,-0.026469845324754715,-0.22746658325195312,-0.1338944137096405,-0.20648162066936493,-0.24406541883945465,-0.1854967325925827,-0.3542361259460449,-0.1645117700099945,-0.46440714597702026,-0.14622260630130768,-0.5750139355659485,-0.13374412059783936,-0.6857903003692627,-0.15460850298404694,-0.610784649848938,-0.16707512736320496,-0.49936211109161377,-0.17638882994651794,-0.3875976502895355,-0.18570253252983093,-0.2758331596851349,-0.1951046586036682,-0.16407647728919983,-0.20549246668815613,-0.052407484501600266,-0.21588034927845,0.05926213786005974,-0.2262682169675827,0.17093175649642944,-0.23682206869125366,0.28258442878723145,-0.24920709431171417,0.39404961466789246,-0.26159217953681946,0.5055153965950012,-0.27397727966308594,0.6169812083244324,-0.28790783882141113,0.7282603979110718,-0.30241337418556213,0.8394695520401001,-0.3084932863712311,0.951226532459259,-0.29810747504234314,0.9172394275665283
A,-0.29263606667518616,0.4903639853000641,-0.3023790717124939,0.4051128029823303,-0.31212204694747925,0.31986165046691895,-0.321865051984787,0.23461046814918518,-0.33160802721977234,0.1493593156337738,-0.3413510322570801,0.06410813331604004,-0.35036396980285645,-0.021222492679953575,-0.3591933250427246,-0.10657309740781784,-0.36802271008491516,-0.19192370772361755,-0.3768520951271057,-0.27727431058883667,-0.3813129663467407,-0.3628503382205963,-0.3813129663467407,-0.4486564099788666,-0.3813129663467407,-0.5344625115394592,-0.3761776089668274,-0.6196364164352417,-0.3553665578365326,-0.7028805613517761,-0.30721884965896606,-0.7511125206947327,-0.23485276103019714,-0.7186654806137085,-0.17417870461940765,-0.6579914093017578,-0.11540796607732773,-0.5956370830535889,-0.06272812932729721,-0.5279058814048767,-0.01004823762923479,-0.4601745903491974,0.042631540447473526,-0.39244344830513,0.09262523055076599,-0.32271769642829895,0.1422225683927536,-0.2526979446411133,0.19182002544403076,-0.1826779991388321,0.24141737818717957,-0.11265821754932404,0.2920132875442505,-0.043366096913814545,0.34349697828292847,0.025278853252530098,0.3949805796146393,0.0939236506819725,0.44646430015563965,0.162568598985672,0.49794790148735046,0.23121340572834015,0.5494316220283508,0.29985836148262024,0.6009151935577393,0.3685031533241272,0.65427565574646,0.43569421768188477,0.7078782916069031,0.5026974678039551,0.7685171365737915,0.5634032487869263,0.7967520952224731,0.6043063402175903,0.7360779047012329,0.5436321496963501,0.6785251498222351,0.4800381064414978,0.6232082843780518,0.41452279686927795,0.5733345150947571,0.34469959139823914,0.5234608054161072,0.2748763859272003,0.47782909870147705,0.202309250831604,0.4345937967300415,0.12819157540798187,0.3908226191997528,0.054391294717788696,0.3466757535934448,-0.01918678916990757,0.32035091519355774,-0.10049712657928467,0.27634674310684204,-0.16451691091060638,0.19216881692409515,-0.15627986192703247,0.11350685358047485,-0.12226789444684982,0.034460071474313736,-0.08892618864774704,-0.045209191739559174,-0.057058487087488174,-0.12483883649110794,-0.025094198063015938,-0.20418180525302887,0.007576437201350927,-0.28352513909339905,0.040247220546007156,-0.36327415704727173,0.07188528031110764,-0.4436167776584625,0.10201376676559448,-0.5239593982696533,0.13214226067066193,-0.6047127842903137,0.16115006804466248,-0.6855199337005615,0.19000977277755737,-0.7667371034622192,0.21768131852149963,-0.8467991948127747,0.24805229902267456,-0.7707177400588989,0.22873911261558533,-0.6853480339050293,0.22433330118656158
A,-0.4937158524990082,0.8099085092544556,-0.4884452223777771,0.7255780100822449,-0.48317456245422363,0.641247570514679,-0.47790390253067017,0.5569170713424683,-0.4726332426071167,0.4725865423679352,-0.4662666320800781,0.38833728432655334,-0.45905065536499023,0.30415093898773193,-0.45183467864990234,0.2199646234512329,-0.44461870193481445,0.1357782632112503,-0.43740272521972656,0.0515919104218483,-0.4298819899559021,-0.032567501068115234,-0.42223215103149414,-0.11671552062034607,-0.41458234190940857,-0.20086362957954407,-0.4069325029850006,-0.2850116491317749,-0.39877814054489136,-0.36910074949264526,-0.3868287205696106,-0.4527466297149658,-0.3748793303966522,-0.5363924503326416,-0.36292994022369385,-0.6200382113456726,-0.3498697578907013,-0.7034880518913269,-0.3324629068374634,-0.7861706018447876,-0.3150560259819031,-0.8688532114028931,-0.28126442432403564,-0.944338858127594,-0.22611850500106812,-0.9740998148918152,-0.1585223525762558,-0.9234026670455933,-0.11211489886045456,-0.8531514406204224,-0.06699514389038086,-0.7817118167877197,-0.02187538333237171,-0.7102721929550171,0.013643416576087475,-0.6337593793869019,0.0472392700612545,-0.5562304854393005,0.08083519339561462,-0.4787014424800873,0.11443105340003967,-0.40117254853248596,0.14784269034862518,-0.32356467843055725,0.18084220588207245,-0.2457800954580307,0.21384172141551971,-0.16799552738666534,0.24684123694896698,-0.0902109444141388,0.2798408269882202,-0.012426204048097134,0.31196972727775574,0.06571144610643387,0.3424719274044037,0.14450877904891968,0.37297409772872925,0.22330611944198608,0.4034762978553772,0.3021034598350525,0.43397849798202515,0.3809008002281189,0.461648166179657,0.4607178270816803,0.48836782574653625,0.5408768653869629,0.5150874853134155,0.6210358738899231,0.5402615666389465,0.7016449570655823,0.560754656791687,0.7836174368858337,0.549032986164093,0.8283147811889648,0.507573127746582,0.7547056078910828,0.46978580951690674,0.6791309118270874,0.43199846148490906,0.603556215763092,0.40335214138031006,0.5241010189056396,0.3752305209636688,0.444423109292984,0.34641119837760925,0.36499911546707153,0.31674301624298096,0.28588399291038513,0.28749218583106995,0.2066265493631363,0.26264339685440063,0.12586799263954163,0.23585842549800873,0.045834578573703766,0.20154155790805817,-0.031378354877233505,0.13693498075008392,-0.08305185288190842,0.055206481367349625,-0.08152684569358826,-0.027535395696759224,-0.06484253704547882,-0.10986652970314026,-0.04584304615855217,-0.19081050157546997,-0.02168392576277256,-0.27156904339790344,0.0031648604199290276
A,-0.510504424571991,0.6754811406135559,-0.5021423101425171,0.5918603539466858,-0.493780255317688,0.5082395672798157,-0.4854181706905365,0.42461884021759033,-0.477056086063385,0.3409980237483978,-0.46347397565841675,0.25810325145721436,-0.4487009048461914,0.1753740906715393,-0.43392783403396606,0.09264492243528366,-0.4191547632217407,0.009915710426867008,-0.40171703696250916,-0.07228603959083557,-0.3838649094104767,-0.15440581738948822,-0.3660127818584442,-0.23652559518814087,-0.3494322896003723,-0.31890466809272766,-0.3337077796459198,-0.4014582931995392,-0.3179832696914673,-0.4840119183063507,-0.30068066716194153,-0.5662399530410767,-0.28245028853416443,-0.648276686668396,-0.2643420398235321,-0.7303391695022583,-0.2478608787059784,-0.8127449154853821,-0.23137971758842468,-0.8951507210731506,-0.18835289776325226,-0.9670156240463257,-0.1186794862151146,-0.9929326176643372,-0.06244406849145889,-0.9383350610733032,-0.013015391305088997,-0.870370626449585,0.02300538681447506,-0.7945914268493652,0.057780493050813675,-0.7180861830711365,0.09255559742450714,-0.6415809392929077,0.12368542701005936,-0.5635993480682373,0.1519504189491272,-0.4844573438167572,0.18021540343761444,-0.4053153693675995,0.20848040282726288,-0.3261733949184418,0.23568010330200195,-0.24666950106620789,0.2614800035953522,-0.16668979823589325,0.2872798442840576,-0.08671027421951294,0.31307971477508545,-0.006730741821229458,0.3388795554637909,0.07324878871440887,0.3577916622161865,0.15509994328022003,0.3760220408439636,0.23713673651218414,0.39425235986709595,0.3191731870174408,0.41230735182762146,0.40124616026878357,0.4280318319797516,0.4837995767593384,0.4437563419342041,0.5663533210754395,0.45858803391456604,0.6490286588668823,0.465567022562027,0.7327763438224792,0.4624508321285248,0.8159463405609131,0.41786110401153564,0.7937950491905212,0.3802782893180847,0.7186294198036194,0.35017427802085876,0.6404669880867004,0.3254599869251251,0.5601455569267273,0.3028663396835327,0.47921496629714966,0.2812129855155945,0.3980148136615753,0.2643304467201233,0.3158142864704132,0.25155192613601685,0.23275388777256012,0.2348943054676056,0.15042166411876678,0.22453102469444275,0.0675215944647789,0.18866141140460968,0.03646416589617729,0.11545030772686005,0.07716614007949829,0.04164784774184227,0.1167907565832138,-0.035925377160310745,0.14911293983459473,-0.11206036806106567,0.18457840383052826,-0.18722590804100037,0.2221611738204956,-0.2633761465549469,0.25768086314201355,-0.33992356061935425,0.2923601269721985,-0.4171665608882904,0.32546427845954895
A,-0.25033339858055115,0.7260592579841614,-0.29230064153671265,0.6578624844551086,-0.31586772203445435,0.5840878486633301,-0.3188314437866211,0.5040674805641174,-0.32179516553878784,0.42404705286026,-0.32429152727127075,0.344011127948761,-0.3266456425189972,0.2639704942703247,-0.328999787569046,0.18392978608608246,-0.32803356647491455,0.10398230701684952,-0.3211950659751892,0.024199597537517548,-0.3143565356731415,-0.055583175271749496,-0.30751803517341614,-0.13536588847637177,-0.30270281434059143,-0.21529148519039154,-0.29826104640960693,-0.295243501663208,-0.29381927847862244,-0.37519553303718567,-0.2886107861995697,-0.4550890624523163,-0.2808975875377655,-0.5347920060157776,-0.2731843888759613,-0.6144949793815613,-0.26470306515693665,-0.6940910220146179,-0.2503787577152252,-0.772874653339386,-0.2360544502735138,-0.8516583442687988,-0.20287641882896423,-0.9241573214530945,-0.15594759583473206,-0.9877653121948242,-0.09260856360197067,-0.9752368330955505,-0.053727492690086365,-0.9054843783378601,-0.0271836519241333,-0.8299365043640137,-0.0006398095865733922,-0.754388689994812,0.025904031470417976,-0.6788408160209656,0.051905229687690735,-0.6031116247177124,0.07610742747783661,-0.5267816185951233,0.10030969232320786,-0.45045140385627747,0.1245119646191597,-0.37412115931510925,0.14871422946453094,-0.29779091477394104,0.17395281791687012,-0.22179768979549408,0.19927485287189484,-0.14583159983158112,0.2245968133211136,-0.06986574083566666,0.2499188482761383,0.006100357510149479,0.27477630972862244,0.08221246302127838,0.29746535420417786,0.15900610387325287,0.3201543688774109,0.23579974472522736,0.3428434133529663,0.31259337067604065,0.36553236842155457,0.38938677310943604,0.38727709650993347,0.46644866466522217,0.4083462953567505,0.5437024235725403,0.4294154942035675,0.6209561228752136,0.4504846930503845,0.6982098817825317,0.47119876742362976,0.7755112051963806,0.44408276677131653,0.8028950095176697,0.3879883289337158,0.7469598054885864,0.3391655385494232,0.6834901571273804,0.30378586053848267,0.6118197441101074,0.2698284387588501,0.5393059253692627,0.24008925259113312,0.46495795249938965,0.21035005152225494,0.3906099498271942,0.17663775384426117,0.3179955780506134,0.14235861599445343,0.2456285059452057,0.12434366345405579,0.1681632250547409,0.09013861417770386,0.09882619231939316,0.018149737268686295,0.07131628692150116,-0.06084538251161575,0.0789797455072403,-0.13998951017856598,0.0911557674407959,-0.2192821502685547,0.1020430251955986,-0.2991216778755188,0.10818452388048172,-0.37860578298568726,0.11676546186208725
A,-0.12698104977607727,0.07278589904308319,-0.1511336863040924,0.16249564290046692,-0.17528630793094635,0.25220540165901184,-0.1994389295578003,0.34191516041755676,-0.21804958581924438,0.4328884780406952,-0.23517076671123505,0.5242014527320862,-0.31340622901916504,0.5598322153091431,-0.34410667419433594,0.47420111298561096,-0.36028507351875305,0.3828994929790497,-0.3740665316581726,0.2910231053829193,-0.3849596083164215,0.19881950318813324,-0.3920850455760956,0.10618896037340164,-0.39921045303344727,0.01355841662734747,-0.40503251552581787,-0.0791439339518547,-0.4081276059150696,-0.17199654877185822,-0.4112226963043213,-0.2648492157459259,-0.414317786693573,-0.35770174860954285,-0.3993062973022461,-0.4487581253051758,-0.3780275583267212,-0.5391927361488342,-0.35674887895584106,-0.6296271681785583,-0.33547013998031616,-0.7200617790222168,-0.30794352293014526,-0.8086178302764893,-0.27582600712776184,-0.8957939147949219,-0.23427100479602814,-0.9721713066101074,-0.14562249183654785,-0.9866048693656921,-0.08822422474622726,-0.9135525226593018,-0.030826058238744736,-0.8405003547668457,0.015316718257963657,-0.7599406242370605,0.06070997938513756,-0.6788812279701233,0.1061033234000206,-0.5978217124938965,0.14671841263771057,-0.5144223570823669,0.18291760981082916,-0.428860604763031,0.219116672873497,-0.34329918026924133,0.2552448511123657,-0.2577075958251953,0.29097726941108704,-0.1719498187303543,0.32670965790748596,-0.0861920416355133,0.3622840940952301,-0.000371752365026623,0.39490482211112976,0.0866168737411499,0.42763668298721313,0.17355741560459137,0.4691847264766693,0.25665348768234253,0.497281551361084,0.34513890743255615,0.5246033668518066,0.4339348375797272,0.5519251227378845,0.5227304697036743,0.593350350856781,0.5891912579536438,0.5846329927444458,0.4970085024833679,0.5693596005439758,0.4053683280944824,0.5540862679481506,0.31372812390327454,0.5388129353523254,0.2220882922410965,0.5213125348091125,0.1309501677751541,0.4722817838191986,0.07278589904308319,0.3944629728794098,0.11985956132411957,0.31819948554039,0.17291387915611267,0.24181438982486725,0.22579586505889893,0.15993811190128326,0.2696452736854553,0.07783044129610062,0.3131140470504761,-0.006132340524345636,0.35276734828948975,-0.09102898091077805,0.39049920439720154,-0.17746230959892273,0.42387983202934265,-0.26722967624664307,0.4478178024291992,-0.3584515154361725,0.46065667271614075,-0.3927324414253235,0.42719346284866333,-0.31611499190330505,0.3752332329750061,-0.23427262902259827,0.33144909143447876,-0.14914509654045105,0.2944263517856598
A,-0.27437078952789307,0.9616239666938782,-0.2968476116657257,0.8963388800621033,-0.30609428882598877,0.8269888162612915,-0.3109000325202942,0.7574329972267151,-0.3081037104129791,0.6875250339508057,-0.30530741810798645,0.617617130279541,-0.3025411069393158,0.5477085709571838,-0.3025411069393158,0.47774478793144226,-0.3025411069393158,0.4077809453010559,-0.3025411069393158,0.33781713247299194,-0.3019317090511322,0.26786378026008606,-0.2995205819606781,0.19794149696826935,-0.297109454870224,0.12801919877529144,-0.2946983575820923,0.05809691175818443,-0.29142656922340393,-0.011780805885791779,-0.2866128981113434,-0.08157885819673538,-0.2817992568016052,-0.15137691795825958,-0.2769855856895447,-0.22117497026920319,-0.2718222141265869,-0.290946900844574,-0.2662429213523865,-0.3606879711151123,-0.26066362857818604,-0.43042901158332825,-0.2544207274913788,-0.5000815391540527,-0.24152718484401703,-0.5688470602035522,-0.22863365709781647,-0.6376125812530518,-0.18260405957698822,-0.6889002323150635,-0.12307944148778915,-0.6764245629310608,-0.06626203656196594,-0.6383589506149292,-0.025298940017819405,-0.5816407799720764,0.015664244070649147,-0.5249225497245789,0.05483660846948624,-0.46705058217048645,0.08954840153455734,-0.4063049256801605,0.12426020205020905,-0.345559298992157,0.15897199511528015,-0.28481364250183105,0.19368380308151245,-0.22406798601150513,0.22691810131072998,-0.16250257194042206,0.26008790731430054,-0.1009015217423439,0.29325777292251587,-0.0393003448843956,0.3264276385307312,0.022300831973552704,0.3588949143886566,0.08427510410547256,0.3913586437702179,0.14625127613544464,0.4238223433494568,0.20822745561599731,0.4505079388618469,0.272830605506897,0.47586607933044434,0.33803725242614746,0.49753645062446594,0.4041762351989746,0.49917203187942505,0.45616716146469116,0.4599931240081787,0.3983137607574463,0.4239969849586487,0.33832022547721863,0.38739442825317383,0.2786952555179596,0.35072657465934753,0.21910996735095978,0.32318368554115295,0.1549343764781952,0.2971997559070587,0.0899745374917984,0.2712158262729645,0.02501470409333706,0.2446012943983078,-0.03968919813632965,0.21796266734600067,-0.10438300669193268,0.19118991494178772,-0.16902156174182892,0.1642807424068451,-0.2336035668849945,0.1138693168759346,-0.27883610129356384,0.04751968756318092,-0.27651727199554443,-0.018980955705046654,-0.25633519887924194,-0.08250533789396286,-0.22701625525951385,-0.14602972567081451,-0.19769731163978577,-0.20955410599708557,-0.16837836802005768,-0.27435001730918884,-0.14214776456356049,-0.3401015102863312,-0.11823813617229462
